X,Y
2.313389,-2.5
2.313389,-2.5
2.313389,-2.5
2.313389,-2.5
2.313389,-2.5
2.313389,-2.5
2.313389,-2.5
2.313389,-2.5
2.313389,-2.5
2.313389,-2.5
2.313389,-2.5
2.313389,-2.5
2.313389,-2.5
2.313389,-2.5
2.313389,-2.5
2.313389,-2.5
2.313389,-2.5
2.313389,-2.5
2.313389,-2.5
2.313389,-2.5
2.313389,-2.5
2.313389,-2.5
2.313389,-2.5
2.313389,-2.5
2.313389,-2.54493
2.313389,-2.385126
2.313389,-2.225322
2.313389,-2.225322
2.313389,-2.065518
2.313389,-1.905714
2.313389,-1.745911
2.313389,-1.586107
2.313389,-1.426303
2.313389,-1.426303
2.313389,-1.266499
2.313389,-1.106696
2.313389,-0.9468918
2.313389,-0.787088
2.313389,-0.6272842
2.313389,-0.4674804
2.313389,-0.4674804
2.313389,-0.3076766
2.313389,-0.1478728
2.313389,0.01193097
2.313389,0.1717348
2.313389,0.1717348
2.313389,0.3315386
2.313389,0.4913424
2.313389,0.6511462
2.313389,0.81095
2.313389,0.9707538
2.313389,1.130558
2.313389,1.290361
2.313389,1.290361
2.313389,1.450165
2.313389,1.609969
2.313389,1.769773
2.313389,1.929576
2.313389,1.811245
2.313389,1.811245
2.313389,1.651049
2.313389,1.490853
2.313389,1.330657
2.313389,1.17046
2.313389,1.010264
2.313389,1.010264
2.313389,0.6896756
2.313389,0.6896756
2.313389,0.5294794
2.313389,0.3692832
2.313389,0.209087
2.313389,0.209087
2.313389,0.0488908
2.313389,-0.1113054
2.313389,-0.2715016
2.313389,-0.4316978
2.313389,-0.591894
2.313389,-0.7520902
2.313389,-0.7520902
2.313389,-0.9122863
2.313389,-1.072483
2.313389,-1.232679
2.313389,-1.392875
2.313389,-1.392875
2.313389,-1.553071
2.313389,-1.713267
2.313389,-1.873464
2.313389,-2.03366
2.313389,-2.193856
2.313389,-2.193856
2.313389,-2.354052
2.313389,-2.514249
2.269468,-2.52618
2.183944,-2.391152
2.111143,-2.256179
2.111143,-2.256179
2.047983,-2.115554
