X,Y
-4.812615,-2.5
-4.812625,-2.5
-4.812625,-2.5
-4.812628,-2.5
-4.81263,-2.5
-4.812632,-2.5
-4.812632,-2.5
-4.812634,-2.5
-4.812635,-2.5
-4.812636,-2.5
-4.812637,-2.5
-4.812637,-2.5
-4.812637,-2.5
-4.812638,-2.5
-4.812638,-2.5
-4.812639,-2.5
-4.812639,-2.5
-4.812639,-2.5
-4.812639,-2.5
-4.812639,-2.5
-4.812639,-2.5
-4.812639,-2.5
-4.812639,-2.5
-4.812639,-2.533354
-4.812639,-2.533354
-4.812639,-2.37355
-4.812639,-2.213746
-4.812639,-2.053942
-4.812639,-1.894139
-4.812639,-1.734335
-4.812639,-1.734335
-4.812639,-1.574531
-4.812639,-1.414727
-4.812639,-1.254924
-4.812639,-1.09512
-4.812639,-1.09512
-4.812639,-0.9353161
-4.812639,-0.7755123
-4.812639,-0.6157085
-4.812639,-0.4559047
-4.812639,-0.2961009
-4.812639,-0.1362971
-4.812639,0.02350667
-4.812639,0.02350667
-4.812639,0.1833105
-4.812639,0.3431143
-4.812639,0.5029181
-4.812639,0.6627219
-4.812639,0.6627219
-4.812639,0.8225257
-4.812639,0.9823295
-4.812639,1.142133
-4.812639,1.301937
-4.812639,1.461741
-4.812639,1.461741
-4.812639,1.621544
-4.812639,1.781348
-4.812639,1.941152
-4.812639,1.781348
-4.812639,1.781348
-4.812639,1.621152
-4.812639,1.460956
-4.812639,1.30076
-4.812639,1.140563
-4.812639,0.9803673
-4.812639,0.9803673
-4.812639,0.8201711
-4.812639,0.6599749
-4.812639,0.4997787
-4.812639,0.3395826
-4.812639,0.1793864
-4.812639,0.01919016
-4.812639,0.01919016
-4.812639,-0.141006
-4.812639,-0.3012022
-4.812639,-0.4613984
-4.812639,-0.6215946
-4.812639,-0.7817908
-4.812639,-0.7817908
-4.812639,-0.941987
-4.812639,-1.102183
-4.812639,-1.262379
-4.812639,-1.422576
-4.812639,-1.582772
-4.812639,-1.582772
-4.812639,-1.742968
-4.812639,-1.903164
-4.812639,-2.06336
-4.812639,-2.223557
-4.812639,-2.383753
-4.812639,-2.383753
-4.812639,-2.543949
-4.875344,-2.496479
-4.960868,-2.361451
-5.033671,-2.226479
-5.033671,-2.226479
-5.096832,-2.085854
-5.162386,-1.940096
-5.215244,-1.794371
-5.257044,-1.644156
-5.287191,-1.490209
-5.287191,-1.490209
-5.305206,-1.333388
-5.323467,-1.174629
-5.329042,-1.015874
-5.321962,-0.8561684
-5.302192,-0.6965216
-5.302192,-0.6965216
-5.269858,-0.5379307
-5.237894,-0.3813522
-5.193247,-0.2247814
-5.136739,-0.07111099
-5.070283,0.07886149
-4.992857,0.224947
-4.992857,0.224947
-4.905335,0.366122
-4.82103,0.5019134
-4.72407,0.6376503
-4.618513,0.7676488
-4.505114,0.8916621
-4.505114,0.8916621
-4.384612,1.009543
-4.270237,1.121233
-4.155765,1.220317
-4.034789,1.312341
-3.907445,1.39653
-3.907445,1.39653
-3.773976,1.472105
-3.634747,1.550746
-3.495433,1.616793
-3.350858,1.672708
-3.350858,1.672708
-3.20163,1.716136
-3.048003,1.760648
-2.894324,1.792585
-2.737671,1.812561
-2.578956,1.820234
-2.419142,1.815406
-2.419142,1.815406
-2.259215,1.798034
-2.100151,1.780559
-1.941108,1.749516
-1.784071,1.706362
-1.629791,1.651472
-1.629791,1.651472
-1.479047,1.590634
-1.330675,1.530557
-1.182371,1.458051
-1.03863,1.375333
-1.03863,1.375333
-0.8999532,1.2831
-0.7667286,1.194297
-0.6335944,1.093148
-0.506193,0.9912162
-0.3812592,0.878876
-0.3812592,0.878876
-0.2622848,0.7595242
-0.149327,0.6460119
-0.04861471,0.532402
0.04538498,0.4124769
0.1325511,0.2863539
0.1325511,0.2863539
0.2114069,0.1545339
0.2935452,0.01703037
0.3635086,-0.1205248
0.4239683,-0.2633342
0.4742814,-0.4108702
0.4742814,-0.4108702
0.5138738,-0.5625027
0.5542958,-0.7175087
0.5826412,-0.8725271
0.6006123,-1.030114
0.606737,-1.18928
0.6008978,-1.349358
0.6008978,-1.349358
0.5830852,-1.509447
0.5653918,-1.668662
0.5357625,-1.82788
0.4945462,-1.985375
0.4421051,-2.140359
0.4421051,-2.140359
0.3819247,-2.292114
0.3229431,-2.441042
0.2521323,-2.589997
0.2516328,-2.465929
0.2516328,-2.465929
0.2630428,-2.306418
0.2744586,-2.147022
0.2864529,-1.987627
0.2990234,-1.828274
0.3121699,-1.668966
0.3258913,-1.509704
0.3258913,-1.509704
0.3401868,-1.350491
0.3544953,-1.191328
0.3693812,-1.032167
0.3848416,-0.8730586
0.3848416,-0.8730586
0.4008754,-0.7140049
0.4169233,-0.5550079
0.4335484,-0.3960129
0.4507464,-0.2370767
0.4685171,-0.07820147
0.4868599,0.08061074
0.4868599,0.08061074
0.5057749,0.2393579
0.5247052,0.3980379
0.5442127,0.5567151
0.5642898,0.7153233
0.5849369,0.8738605
0.5849369,0.8738605
0.6061527,1.032324
0.6273848,1.190713
0.6491941,1.349098
0.6715716,1.507407
0.6945174,1.665635
0.6945174,1.665635
0.7180313,1.823783
0.7397214,1.918778
0.7522119,1.759095
0.7644278,1.599386
0.7774508,1.439656
0.7774508,1.439656
0.7912715,1.279989
0.8050694,1.120389
0.8196673,0.9607875
0.8346045,0.8012564
0.850335,0.641757
0.850335,0.641757
0.8668544,0.4823333
0.8833452,0.3229892
0.9006287,0.163643
0.9186953,0.004379794
0.9375408,-0.1547968
0.9375408,-0.1547968
0.957162,-0.3138832
0.9767475,-0.4728762
0.9971176,-0.6318721
1.018259,-0.7907711
1.040167,-0.9495696
1.040167,-0.9495696
1.062841,-1.108265
1.085472,-1.266852
1.108881,-1.425444
1.132664,-1.583925
1.157213,-1.742349
1.157213,-1.742349
