X,Y
3.380112,-2.5
3.380265,-2.5
3.380386,-2.5
3.380484,-2.5
3.380562,-2.5
3.380624,-2.5
3.380674,-2.5
3.380674,-2.5
3.380713,-2.5
3.380745,-2.5
3.380771,-2.5
3.380791,-2.5
3.380808,-2.5
3.380808,-2.5
3.380821,-2.5
3.380831,-2.5
3.38084,-2.5
3.38084,-2.5
3.38084,-2.340196
3.38084,-2.180392
3.38084,-2.020588
3.38084,-1.860785
3.38084,-1.700981
3.38084,-1.541177
3.38084,-1.541177
3.38084,-1.221766
3.38084,-1.221766
3.38084,-1.061962
3.38084,-0.9021582
3.38084,-0.7423544
3.38084,-0.7423544
3.38084,-0.5825506
3.38084,-0.4227468
3.38084,-0.262943
3.38084,-0.1031392
3.38084,-0.1031392
3.38084,0.05666462
3.38084,0.2164684
3.38084,0.3762722
3.38084,0.536076
3.38084,0.6958798
3.38084,0.6958798
3.38084,0.8556836
3.38084,1.015487
3.38084,1.175291
3.38084,1.335095
3.38084,1.494899
3.38084,1.654702
3.38084,1.654702
3.38084,1.814506
3.38084,1.97431
3.38084,2.134114
3.38084,2.293918
3.38084,2.293918
3.38084,2.453722
3.38084,2.293918
3.38084,2.133721
3.38084,1.973525
3.38084,1.813329
3.38084,1.653133
3.38084,1.653133
3.38084,1.492937
3.38084,1.33274
3.38084,1.172544
3.38084,1.012348
3.38084,0.8521519
3.38084,0.6919557
3.38084,0.6919557
3.38084,0.5317595
3.38084,0.3715633
3.38084,0.2113671
3.38084,0.05117092
3.38084,0.05117092
3.38084,-0.1090253
3.38084,-0.2692215
3.38084,-0.4294177
3.38084,-0.5896139
3.38084,-0.74981
3.38084,-0.74981
3.38084,-0.9100062
3.38084,-1.070202
3.38084,-1.230399
3.38084,-1.390595
3.38084,-1.550791
3.38084,-1.550791
3.38084,-1.710987
3.38084,-1.871183
3.38084,-2.03138
3.38084,-2.191576
3.38084,-2.351772
3.38084,-2.351772
3.38084,-2.511969
3.403195,-2.52846
3.453724,-2.376844
3.501678,-2.225248
3.543199,-2.072895
3.543199,-2.072895
3.578542,-1.918721
3.614292,-1.762963
3.64337,-1.607214
3.666027,-1.450128
3.682166,-1.291963
3.682166,-1.291963
3.691715,-1.132985
3.701308,-0.9734694
3.704232,-0.8139541
3.700489,-0.6541772
3.690074,-0.4944173
3.690074,-0.4944173
3.673003,-0.3349524
3.655972,-0.1760576
3.632119,-0.01716508
3.601725,0.1408658
3.564872,0.2977899
3.564872,0.2977899
3.521663,0.4533561
3.478844,0.6073238
3.429358,0.7612774
3.376337,0.9134057
3.317077,1.064296
3.317077,1.064296
3.251993,1.213026
3.18785,1.35941
3.117054,1.505762
3.040805,1.649599
2.959299,1.790768
2.959299,1.790768
2.872736,1.929135
2.787877,2.064581
2.696445,2.199973
2.600359,2.332373
2.499846,2.46167
2.499846,2.46167
2.395118,2.587795
2.292905,2.710694
2.184078,2.833513
2.071458,2.953069
1.955248,3.069338
1.955248,3.069338
1.835642,3.182308
1.719324,3.291976
1.602908,3.395055
1.483118,3.494449
1.359985,3.58995
1.359985,3.58995
1.233554,3.681348
1.103888,3.774889
0.9741288,3.861849
0.8412157,3.944667
0.7054198,4.022646
0.7054198,4.022646
0.5666693,4.095695
0.4250919,4.170037
0.2834337,4.237805
0.1390995,4.300245
-0.007748306,4.357168
-0.007748306,4.357168
-0.1569321,4.391255
-0.3082569,4.33909
-0.4595214,4.280363
-0.6086746,4.215877
-0.7555364,4.145811
-0.7555364,4.145811
-0.8999436,4.070353
-1.041751,3.996057
-1.183477,3.91525
-1.322472,3.829455
-1.458623,3.738765
-1.458623,3.738765
-1.591787,3.643533
-1.72193,3.550263
-1.982032,3.350623
-1.982032,3.350623
-2.108909,3.240319
-2.229657,3.135147
-2.229657,3.135147
-2.350308,3.023564
-2.467773,2.914732
-2.58514,2.799506
-2.699315,2.680941
-2.804023,2.565494
-2.804023,2.565494
-2.905246,2.446783
-3.009059,2.324838
-3.106521,2.20281
-3.199735,2.077595
-3.289037,1.949057
-3.374089,1.81746
-3.374089,1.81746
-3.45471,1.682887
-3.536937,1.545436
-3.612859,1.407934
-3.683987,1.267671
-3.750148,1.124774
-3.750148,1.124774
-3.811172,0.9793851
-3.873096,0.8316577
-3.928762,0.683901
-3.978991,0.5339781
-4.023644,0.3820699
-4.023644,0.3820699
-4.062599,0.2283681
-4.101907,0.07307564
-4.135013,-0.08222868
-4.162222,-0.2389089
-4.183287,-0.3967457
-4.183287,-0.3967457
-4.198314,-0.5555358
-4.213389,-0.7150202
-4.222321,-0.8745064
-4.22515,-1.034452
-4.22515,-1.034452
-4.221867,-1.194623
-4.218587,-1.354786
-4.209211,-1.514949
-4.193765,-1.674871
-4.172297,-1.834327
-4.144864,-1.993092
-4.144864,-1.993092
-4.111545,-2.150952
-4.078503,-2.307699
-4.039437,-2.464455
-4.002504,-2.580722
-4.044404,-2.425217
-4.044404,-2.425217
-4.081769,-2.270922
-4.119427,-2.115613
-4.152876,-1.960315
-4.184382,-1.804099
-4.184382,-1.804099
-4.211771,-1.647453
-4.239329,-1.49004
-4.262682,-1.332633
-4.281931,-1.174562
-4.297044,-1.015931
-4.307994,-0.8568487
-4.307994,-0.8568487
-4.314761,-0.6974226
-4.321546,-0.5377627
-4.324129,-0.3781032
-4.322509,-0.2183203
-4.322509,-0.2183203
-4.316686,-0.05852474
-4.310859,0.1011729
-4.300831,0.2608703
-4.286614,0.4203596
-4.268222,0.5795315
-4.268222,0.5795315
-4.245674,0.7382777
-4.223174,0.8964915
-4.196474,1.054701
-4.165504,1.212274
-4.130481,1.369074
-4.130481,1.369074
-4.091443,1.525031
-4.05259,1.680046
-4.009539,1.835049
-3.962573,1.989017
-3.911747,2.141859
-3.857119,2.293488
-3.857119,2.293488
-3.798752,2.443821
-3.781897,2.294864
-3.76282,2.135682
-3.742695,1.976623
-3.742695,1.976623
-3.721527,1.817692
-3.700403,1.658897
-3.678223,1.500098
-3.655008,1.341439
-3.630763,1.182929
-3.630763,1.182929
-3.605492,1.024572
-3.580278,0.8663753
-3.554017,0.7081734
-3.526739,0.5501371
-3.49845,0.3922723
-3.49845,0.3922723
-3.469155,0.2345847
-3.43993,0.07708019
-3.409668,-0.08043087
-3.347152,-0.3952722
-3.347152,-0.3952722
-3.313872,-0.5524082
-3.313872,-0.5524082
-3.28072,-0.7091323
-3.247608,-0.8658648
-3.213471,-1.022606
-3.178357,-1.179137
-3.142272,-1.335453
-3.142272,-1.335453
-3.105222,-1.491549
-3.068272,-1.64742
-3.030306,-1.803302
-2.991385,-1.958954
-2.951513,-2.114371
-2.951513,-2.114371
-2.910697,-2.269548
-2.869997,-2.424481
-2.828291,-2.579427
-2.815969,-2.4665
-2.81099,-2.30683
-2.81099,-2.30683
-2.803831,-2.147104
-2.796668,-1.98746
-2.785962,-1.827817
-2.771725,-1.668372
-2.753969,-1.509202
-2.732708,-1.350385
-2.732708,-1.350385
-2.70796,-1.191996
-2.68326,-1.03411
-2.655017,-0.8762289
-2.623333,-0.7189253
-2.623333,-0.7189253
-2.588233,-0.5622717
-2.553251,-0.4063389
-2.51473,-0.2504155
-2.47286,-0.09528172
-2.427677,0.05899489
-2.427677,0.05899489
-2.379218,0.2123488
-2.331009,0.364717
-2.279263,0.5170674
-2.224328,0.6683708
-2.16625,0.8185684
-2.105075,0.9676042
-2.105075,0.9676042
-2.040853,1.115424
-1.977096,1.261976
-1.909807,1.408497
-1.839577,1.553701
-1.766458,1.697542
-1.766458,1.697542
-1.690609,1.839975
-1.615404,1.981003
-1.538762,2.121988
-1.458905,2.262363
-1.376356,2.401238
-1.376356,2.401238
-1.291171,2.538579
-1.206837,2.674352
-1.118988,2.810071
-1.028624,2.944191
-1.028624,2.944191
-1.06404,3.059514
-1.16969,3.179476
-1.268617,3.299353
-1.363642,3.422562
-1.45455,3.549062
-1.45455,3.549062
