X,Y
-5.436027,-2.5
-5.436004,-2.5
-5.435986,-2.5
-5.435971,-2.5
-5.435959,-2.5
-5.435959,-2.5
-5.435949,-2.5
-5.435942,-2.5
-5.435935,-2.5
-5.435931,-2.5
-5.435927,-2.5
-5.435927,-2.5
-5.435924,-2.5
-5.435922,-2.5
-5.43592,-2.5
-5.435918,-2.5
-5.435917,-2.5
-5.435917,-2.5
-5.435916,-2.5
-5.435915,-2.5
-5.435915,-2.5
-5.435914,-2.5
-5.435914,-2.5
-5.435914,-2.529037
-5.435914,-2.369234
-5.435914,-2.20943
-5.435914,-2.049626
-5.435914,-1.889822
-5.435914,-1.889822
-5.435914,-1.730018
-5.435914,-1.570215
-5.435914,-1.410411
-5.435914,-1.250607
-5.435914,-1.090803
-5.435914,-1.090803
-5.435914,-0.9309996
-5.435914,-0.7711958
-5.435914,-0.611392
-5.435914,-0.4515882
-5.435914,-0.2917843
-5.435914,-0.2917843
-5.435914,-0.1319806
-5.435914,0.02782324
-5.435914,0.187627
-5.435914,0.3474308
-5.435914,0.5072346
-5.435914,0.6670384
-5.435914,0.6670384
-5.435914,0.8268422
-5.435914,0.9866461
-5.435914,1.14645
-5.435914,1.306254
-5.435914,1.306254
-5.435914,1.466057
-5.435914,1.625861
-5.435914,1.785665
-5.435914,1.902137
-5.435914,1.741941
-5.435914,1.741941
-5.435914,1.581745
-5.435914,1.421548
-5.435914,1.261352
-5.435914,1.101156
-5.435914,0.9409599
-5.435914,0.9409599
-5.435914,0.7807637
-5.435914,0.6205676
-5.435914,0.4603714
-5.435914,0.3001752
-5.435914,0.139979
-5.435914,0.139979
-5.435914,-0.02021721
-5.435914,-0.1804134
-5.435914,-0.3406096
-5.435914,-0.5008058
-5.435914,-0.661002
-5.435914,-0.661002
-5.435914,-0.8211982
-5.435914,-0.9813944
-5.435914,-1.141591
-5.435914,-1.301787
-5.435914,-1.461983
-5.435914,-1.461983
-5.435914,-1.622179
-5.435914,-1.782375
-5.435914,-1.942572
-5.435914,-2.102768
-5.435914,-2.262964
-5.435914,-2.262964
-5.435914,-2.583553
-5.435914,-2.583553
-5.523666,-2.456876
-5.60919,-2.321847
-5.681991,-2.186875
-5.745151,-2.04625
-5.745151,-2.04625
-5.797919,-1.900491
-5.852385,-1.750243
-5.894154,-1.600017
-5.894154,-1.600017
-5.924269,-1.446061
-5.954984,-1.289233
-5.976736,-1.132413
-5.986011,-0.974126
-5.982675,-0.8145962
-5.966648,-0.6548274
-5.966648,-0.6548274
-5.938008,-0.4958227
-5.909645,-0.3385528
-5.868603,-0.1812892
-5.814101,-0.02667066
-5.748291,0.124033
-5.671654,0.2704655
-5.671654,0.2704655
-5.584869,0.4120287
-5.501245,0.5482399
-5.404964,0.6843974
-5.30003,0.8148393
-5.30003,0.8148393
-5.187197,0.9393111
-5.079737,1.057658
-4.959661,1.175916
-4.845665,1.275485
-4.725159,1.368049
-4.725159,1.368049
-4.598272,1.452837
-4.465239,1.541536
-4.332116,1.617643
-4.193213,1.684414
-4.049009,1.740927
-4.049009,1.740927
-3.90004,1.786692
-3.747095,1.833482
-3.594095,1.867697
-3.437952,1.890037
-3.279564,1.900133
-3.279564,1.900133
-3.119889,1.897758
-2.959906,1.895181
-2.799927,1.880077
-2.640635,1.855572
-2.482496,1.818739
-2.482496,1.818739
-2.326667,1.769954
-2.173975,1.721954
-2.021338,1.661507
-1.872579,1.59014
-1.728321,1.508492
-1.728321,1.508492
-1.589077,1.417249
-1.455249,1.32936
-1.321511,1.229123
-1.193481,1.120771
-1.071348,1.005027
-1.071348,1.005027
-0.955214,0.8825974
-0.8451008,0.7663189
-0.7472335,0.6499476
-0.6517137,0.5272985
-0.5722406,0.4008689
-0.5722406,0.4008689
-0.4992037,0.2652123
-0.423355,0.1241368
-0.3596758,-0.01698269
-0.3059427,-0.1630184
-0.2627569,-0.3133727
-0.2627569,-0.3133727
-0.230638,-0.4673511
-0.1979662,-0.624176
-0.1750745,-0.7810091
-0.1639821,-0.9395276
-0.1648172,-1.099334
-0.1648172,-1.099334
-0.1776457,-1.259528
-0.1904178,-1.419213
-0.2151433,-1.5789
-0.2515832,-1.737212
-0.2994184,-1.893331
-0.2994184,-1.893331
-0.3582251,-2.046507
-0.4155706,-2.196074
-0.4847577,-2.345665
-0.5558552,-2.491082
-0.6192979,-2.565608
-0.6192979,-2.565608
-0.6013554,-2.406026
-0.5834785,-2.247224
-0.5650697,-2.088425
-0.5461355,-1.929685
-0.5266742,-1.771008
-0.5266742,-1.771008
-0.5066875,-1.612394
-0.4866842,-1.453846
-0.4661476,-1.2953
-0.4450862,-1.136822
-0.4234994,-0.9784128
