X,Y
-1.623858,-2.5
-1.623858,-2.5
-1.623858,-2.5
-1.623858,-2.5
-1.623858,-2.5
-1.623858,-2.5
-1.623858,-2.5
-1.623858,-2.5
-1.623858,-2.5
-1.623858,-2.5
-1.623858,-2.5
-1.623858,-2.5
-1.623858,-2.5
-1.623858,-2.5
-1.623858,-2.5
-1.623858,-2.5
-1.623858,-2.5
-1.623858,-2.5
-1.623858,-2.5
-1.623858,-2.532765
-1.623858,-2.372962
-1.623858,-2.372962
-1.623858,-2.213158
-1.623858,-2.053354
-1.623858,-1.89355
-1.623858,-1.733746
-1.623858,-1.573943
-1.623858,-1.573943
-1.623858,-1.414139
-1.623858,-1.254335
-1.623858,-1.094531
-1.623858,-0.9347275
-1.623858,-0.7749237
-1.623858,-0.7749237
-1.623858,-0.6151199
-1.623858,-0.4553161
-1.623858,-0.2955123
-1.623858,-0.1357085
-1.623858,0.02409533
-1.623858,0.02409533
-1.623858,0.1838991
-1.623858,0.3437029
-1.623858,0.5035067
-1.623858,0.6633105
-1.623858,0.8231143
-1.623858,0.8231143
-1.623858,0.9829181
-1.623858,1.142722
-1.623858,1.302526
-1.623858,1.462329
-1.623858,1.462329
-1.623858,1.622133
-1.623858,1.781937
-1.623858,1.941741
-1.623858,2.101544
-1.623858,2.261348
-1.623858,2.421152
-1.623858,2.421152
-1.623858,2.580956
-1.623858,2.74076
-1.623858,2.900564
-1.623858,3.060368
-1.623858,3.220171
-1.623858,3.220171
-1.623858,3.379975
-1.623858,3.539779
-1.623858,3.699583
-1.623858,3.859387
-1.623858,3.859387
-1.623858,4.019191
-1.623858,4.178995
-1.623858,4.338799
-1.623858,4.301055
-1.623858,4.140859
-1.623858,3.980662
-1.623858,3.980662
-1.623858,3.820466
-1.623858,3.66027
-1.623858,3.500073
-1.623858,3.339877
-1.623858,3.179681
-1.623858,3.179681
-1.623858,3.019485
-1.623858,2.859288
-1.623858,2.699092
-1.623858,2.538896
-1.623858,2.378699
-1.623858,2.218503
-1.623858,2.218503
-1.623858,2.058307
-1.623858,1.898111
-1.623858,1.737914
-1.623858,1.577718
-1.623858,1.577718
-1.623858,1.417522
-1.623858,1.257326
-1.623858,1.09713
-1.623858,0.9369334
-1.623858,0.7767372
-1.623858,0.616541
-1.623858,0.616541
-1.623858,0.4563448
-1.623858,0.2961487
-1.623858,0.1359525
-1.623858,-0.02424374
-1.623858,-0.02424374
-1.623858,-0.1844399
-1.623858,-0.3446361
-1.623858,-0.5048323
-1.623858,-0.6650285
-1.623858,-0.8252247
-1.623858,-0.8252247
-1.623858,-0.9854209
-1.623858,-1.145617
-1.623858,-1.305813
-1.623858,-1.466009
-1.623858,-1.626206
-1.623858,-1.626206
-1.623858,-1.786402
-1.623858,-1.946598
-1.623858,-2.106794
-1.623858,-2.266991
-1.623858,-2.427187
-1.623858,-2.427187
-1.623858,-2.587383
-1.714033,-2.453045
-1.799557,-2.318017
-1.885169,-2.183045
-1.962251,-2.048129
-1.962251,-2.048129
-2.009437,-1.9094
-2.060959,-1.758119
-2.112541,-1.606858
-2.148743,-1.455617
-2.174483,-1.300209
-2.188337,-1.142556
-2.188337,-1.142556
-2.181047,-0.9833661
-2.173728,-0.8237299
-2.166399,-0.664094
-2.146173,-0.5044585
-2.146173,-0.5044585
-2.10316,-0.3459238
-2.061264,-0.1917026
-2.019318,-0.03749493
-1.963023,0.1166992
-1.900752,0.2667997
-1.900752,0.2667997
-1.81527,0.4143902
-1.735079,0.5526479
-1.654804,0.6908563
-1.564098,0.8290153
-1.461921,0.9625695
-1.353716,1.089449
-1.353716,1.089449
-1.227743,1.210993
-1.1126,1.321892
-0.9973592,1.432689
-0.8820203,1.525896
-0.8820203,1.525896
-0.757575,1.611596
-0.6257998,1.702149
-0.4939331,1.792568
-0.3619747,1.870755
-0.2243232,1.937987
-0.2243232,1.937987
-0.08055535,1.982485
0.072291,2.029596
0.2251927,2.076528
0.3781495,2.111491
0.5341266,2.130276
0.5341266,2.130276
0.6929787,2.124179
0.852861,2.117846
1.012736,2.111316
1.172602,2.091823
1.331426,2.062317
1.331426,2.062317
1.488734,2.006242
1.639446,1.952323
1.790094,1.89823
1.940681,1.833599
2.087711,1.753633
2.087711,1.753633
2.228268,1.658891
2.360942,1.569265
2.493525,1.479505
2.626017,1.375825
2.752022,1.264463
2.752022,1.264463
2.9918,1.003591
2.9918,1.003591
3.10003,0.885555
3.208162,0.767429
3.316196,0.6492136
3.316196,0.6492136
3.39926,0.5309088
3.4912,0.3997659
3.583048,0.2685583
3.659292,0.1372862
3.726106,-0.001266345
3.726106,-0.001266345
3.778282,-0.1455807
3.832683,-0.2962446
3.887022,-0.4469312
3.928843,-0.5976403
3.962141,-0.7520105
3.962141,-0.7520105
3.970638,-0.9086096
3.979307,-1.068571
3.987966,-1.228533
3.985829,-1.388495
3.973668,-1.548677
3.973668,-1.548677
3.933202,-1.708414
3.893911,-1.863711
3.854667,-2.019019
3.806054,-2.17434
3.746177,-2.327231
3.746177,-2.327231
3.661964,-2.47641
3.579748,-2.584687
3.473423,-2.465321
3.379135,-2.346042
3.292758,-2.220719
3.292758,-2.220719
3.236554,-2.089175
3.17369,-1.942239
3.110755,-1.795332
3.069243,-1.648456
3.040551,-1.494684
3.040551,-1.494684
3.043668,-1.337595
3.046842,-1.177822
3.050019,-1.01805
3.070029,-0.8582778
3.107312,-0.6997142
3.107312,-0.6997142
3.179849,-0.5441579
3.247469,-0.399345
3.315163,-0.2545673
3.399404,-0.1098247
3.498072,0.02826354
3.498072,0.02826354
3.625999,0.15825
3.738229,0.2720906
3.850558,0.3858345
3.975469,0.4994815
3.905954,0.6353226
3.905954,0.6353226
3.839208,0.7607899
3.764062,0.9018492
3.688834,1.042865
3.622915,1.183837
3.564212,1.328578
3.564212,1.328578
3.521841,1.476652
3.477824,1.630282
3.433754,1.783897
3.401406,1.937497
3.378344,2.093866
3.378344,2.093866
3.368886,2.251958
3.359331,2.411476
3.349765,2.570994
3.349217,2.73051
3.358134,2.890313
3.358134,2.890313
